ObjectClassRo,SubtypeRo,FieldRo,DatasetRo,SubtypeCodeRo,FieldAliasRo,Index,mmFSVisible,mmFSEditable,mmFSAllowNulls,mmFSAllowMassAttributeUpdate,DefaultValueRo
EDGIS.DCConductorInfo,<None>,MATERIAL,Root,-1,Material,4,TRUE,TRUE,TRUE,FALSE,UNK
EDGIS.DCConductorInfo,<None>,CONDUCTORCOUNT,Root,-1,Conductor Count,5,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,RATING,Root,-1,Conductor Rating,6,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,CONDUCTORUSE,Root,-1,Conductor Use,7,TRUE,TRUE,TRUE,FALSE,10
EDGIS.DCConductorInfo,<None>,INSULATION,Root,-1,Insulation,8,TRUE,TRUE,TRUE,FALSE,XLP
EDGIS.DCConductorInfo,<None>,CREATIONUSER,Root,-1,Creation User,9,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,DATECREATED,Root,-1,Date Created,10,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,LASTUSER,Root,-1,Last User,11,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,DATEMODIFIED,Root,-1,Date Modified,12,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,RETIREDATE,Root,-1,Retire Date,13,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,CONVERSIONID,Root,-1,Conversion ID,14,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,CONVERSIONWORKPACKAGE,Root,-1,Conversion Work Package,15,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,CONDUCTORCONVID,Root,-1,Conductor ConvID,16,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,CONDUCTORGUID,Root,-1,Conductor GUID,17,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductorInfo,<None>,GLOBALID,Root,-1,Global ID,18,FALSE,FALSE,FALSE,FALSE,
EDGIS.DCConductorInfo,<None>,DUCTPOSITION,Root,-1,Duct Position,19,TRUE,TRUE,TRUE,TRUE,
EDGIS.ElectricMeterLoad,<None>,OBJECTID,Root,-1,Object ID,0,TRUE,FALSE,FALSE,FALSE,
EDGIS.ElectricMeterLoad,<None>,LOADYEAR,Root,-1,Load Year,1,TRUE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,LOADMONTH,Root,-1,Load Month,2,TRUE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,REVKW,Root,-1,RevKW,3,TRUE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,REVKWHR,Root,-1,RevKW HR,4,TRUE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,POWERFACTOR,Root,-1,Power Factor,5,TRUE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,CREATIONUSER,Root,-1,Creation User,6,TRUE,FALSE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,DATECREATED,Root,-1,Date Created,7,TRUE,FALSE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,LASTUSER,Root,-1,Last User,8,TRUE,FALSE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,DATEMODIFIED,Root,-1,Date Modified,9,TRUE,FALSE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,SERVICEPOINTGUID,Root,-1,Service Point GUID,10,FALSE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,SERVICEPOINTCONVID,Root,-1,Service Point ConvID,11,FALSE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,CONVERSIONID,Root,-1,Conversion ID,12,FALSE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,CONVERSIONWORKPACKAGE,Root,-1,Conversion Work Package,13,FALSE,TRUE,TRUE,FALSE,
EDGIS.ElectricMeterLoad,<None>,GLOBALID,Root,-1,Global ID,14,FALSE,FALSE,FALSE,FALSE,
EDGIS.CustomerAgreement,<None>,OBJECTID,Root,-1,Object ID,0,TRUE,FALSE,FALSE,FALSE,0
EDGIS.CustomerAgreement,<None>,AGREEMENTTYPE,Root,-1,Agreement Type,1,TRUE,TRUE,TRUE,FALSE,1
EDGIS.CustomerAgreement,<None>,AGREEMENTNUM,Root,-1,Agreement Number,2,TRUE,TRUE,TRUE,FALSE,2
EDGIS.CustomerAgreement,<None>,AGREEMENTCOMMENTS,Root,-1,Agreement Comments,3,TRUE,TRUE,TRUE,FALSE,3
EDGIS.CustomerAgreement,<None>,AIEXPIRATIONDATE,Root,-1,AI Expiration Date,4,TRUE,TRUE,TRUE,FALSE,4
EDGIS.CustomerAgreement,<None>,ATEXPIRATIONDATE,Root,-1,AT Expiration Date,5,TRUE,TRUE,TRUE,FALSE,5
EDGIS.CustomerAgreement,<None>,OFFICECODE,Root,-1,Office Code,6,TRUE,TRUE,TRUE,FALSE,6
EDGIS.CustomerAgreement,<None>,CREATIONUSER,Root,-1,Creation User,7,TRUE,FALSE,TRUE,FALSE,7
EDGIS.CustomerAgreement,<None>,DATECREATED,Root,-1,Date Created,8,TRUE,FALSE,TRUE,FALSE,8
EDGIS.CustomerAgreement,<None>,LASTUSER,Root,-1,Last User,9,TRUE,FALSE,TRUE,FALSE,9
EDGIS.CustomerAgreement,<None>,DATEMODIFIED,Root,-1,Date Modified,10,TRUE,FALSE,TRUE,FALSE,10
EDGIS.CustomerAgreement,<None>,CONVERSIONID,Root,-1,Conversion ID,11,FALSE,TRUE,TRUE,FALSE,11
EDGIS.CustomerAgreement,<None>,CONVERSIONWORKPACKAGE,Root,-1,Conversion Work Package,12,FALSE,TRUE,TRUE,FALSE,12
EDGIS.CustomerAgreement,<None>,GLOBALID,Root,-1,Global ID,13,FALSE,FALSE,FALSE,FALSE,13
EDGIS.ServicePoint,<None>,OBJECTID,Root,-1,Object ID,0,TRUE,FALSE,FALSE,FALSE,
EDGIS.ServicePoint,<None>,SUBTYPECD,Root,-1,Subtype,1,TRUE,FALSE,FALSE,FALSE,1
EDGIS.ServicePoint,<None>,STATUS,Root,-1,Status,2,TRUE,FALSE,FALSE,TRUE,
EDGIS.ServicePoint,<None>,LOCALOFFICEID,Root,-1,Local Office ID,3,TRUE,FALSE,TRUE,TRUE,
EDGIS.ServicePoint,<None>,CGC12,Root,-1,CGC12,4,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,CUSTOMERCLASS,Root,-1,Customer Class,5,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,CUSTOMERTYPE,Root,-1,Customer Type,6,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,METERID,Root,-1,Meter ID,7,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,SERVICEPOINTID,Root,-1,Service Point ID,8,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,UNIQUESPID,Root,-1,Unique SPID,9,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,METERNUMBER,Root,-1,Meter Number,10,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,METERROUTE,Root,-1,Meter Route,11,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,PREMISETYPE,Root,-1,Premise Type,12,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,PREMISEID,Root,-1,Premise ID,13,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,INSERVICEDATE,Root,-1,In Service Date,14,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,STREETNUMBER,Root,-1,Street Number,15,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,STREETNAME1,Root,-1,Street Name 1,16,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,STREETNAME2,Root,-1,Street Name 2,17,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,DIVISION,Root,-1,Division,18,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,DISTRICT,Root,-1,District,19,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,STATE,Root,-1,State,20,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,COUNTY,Root,-1,County,21,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,CITY,Root,-1,City,22,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,ZIP,Root,-1,Zip,23,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,TOWNSHIPTERRITORYCODE,Root,-1,Township Territory Code,24,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,GLOBALID,Root,-1,Global ID,25,FALSE,FALSE,FALSE,FALSE,
EDGIS.ServicePoint,<None>,GPSLONGITUDE,Root,-1,GPS Longitude,26,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,GPSLATITUDE,Root,-1,GPS Latitude,27,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,NETENERGYMETERING,Root,-1,Net Energy Metering,28,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,APNNUM,Root,-1,APN Number,29,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,NOTRANSFORMERIDC,Root,-1,No Transformer Indicator,30,TRUE,FALSE,TRUE,FALSE,N
EDGIS.ServicePoint,<None>,ESSENTIALCUSTOMERIDC,Root,-1,Essential Customer Indicator,31,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,SENSITIVECUSTOMERIDC,Root,-1,Sensitive Customer Indicator,32,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,LIFESUPPORTIDC,Root,-1,Life Support Indicator,33,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,SERVICEAGREEMENTID,Root,-1,Service Agreement ID,34,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,ACCOUNTNUM,Root,-1,Account Number,35,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,AREACODE,Root,-1,Area Code,36,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,PHONENUM,Root,-1,Phone Number,37,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,ACCOUNTID,Root,-1,Account ID,38,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,SPECIALCUSTOMERTYPE,Root,-1,Special Customer Type,39,TRUE,FALSE,TRUE,FALSE,NOV
EDGIS.ServicePoint,<None>,MAILNAME1,Root,-1,Mail Name 1,40,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,MAILNAME2,Root,-1,Mail Name 2,41,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,MAILSTREETNUM,Root,-1,Mail Street Number,42,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,MAILSTREETNAME1,Root,-1,Mail Street Name 1,43,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,MAILSTREETNAME2,Root,-1,Mail Street Name 2,44,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,MAILCITY,Root,-1,Mail City,45,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,MAILSTATE,Root,-1,Mail State,46,TRUE,FALSE,TRUE,FALSE,CA
EDGIS.ServicePoint,<None>,MAILZIPCODE,Root,-1,Mail Zip Code,47,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,GEMSOTHERMAPNUM,Root,-1,MET Other Map #,48,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,CREATIONUSER,Root,-1,Creation User,49,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,DATECREATED,Root,-1,Date Created,50,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,LASTUSER,Root,-1,Last User,51,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,DATEMODIFIED,Root,-1,Date Modified,52,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,GPSSOURCE,Root,-1,GPS Source,53,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,SOURCEACCURACY,Root,-1,Source Accuracy,54,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,ELEVATION,Root,-1,Elevation,55,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,BILLINGCYCLE,Root,-1,Billing Cycle,56,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,RATESCHEDULE,Root,-1,Rate Schedule,57,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,DATASOURCE,Root,-1,Data Source,58,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,REVENUEACCOUNTCODE,Root,-1,Revenue Account Code,59,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,NAICS,Root,-1,NAICS,60,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,SERVICELOCATIONCONVID,Root,-1,Service Location ConvID,61,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,LOADSOURCECONVID,Root,-1,Load Source ConvID,62,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,TRANSFORMERGUID,Root,-1,TransformerGUID,63,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,PRIMARYGENERATIONGUID,Root,-1,Primary Generation GUID,64,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,SECONDARYGENERATIONGUID,Root,-1,Secondary Generation GUID,65,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,PRIMARYMETERGUID,Root,-1,Primary Meter GUID,66,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,SERVICELOCATIONGUID,Root,-1,Service Location GUID,67,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,LOADSOURCEGUID,Root,-1,Load Source GUID,68,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,CONVERSIONID,Root,-1,Conversion ID,69,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,CONVERSIONWORKPACKAGE,Root,-1,Conversion Work Package,70,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,<None>,DCSERVICELOCATIONGUID,Root,-1,DC Service Location GUID,71,TRUE,TRUE,TRUE,TRUE,
EDGIS.ServicePoint,<None>,DCRECTIFIERGUID,Root,-1,DC Rectifier GUID,72,TRUE,TRUE,TRUE,TRUE,
EDGIS.ServicePoint,Electric Service,OBJECTID,Root,1,Object ID,,TRUE,FALSE,FALSE,FALSE,
EDGIS.ServicePoint,Electric Service,SUBTYPECD,Root,1,Subtype,,TRUE,FALSE,FALSE,FALSE,1
EDGIS.ServicePoint,Electric Service,STATUS,Root,1,Status,,TRUE,FALSE,FALSE,TRUE,
EDGIS.ServicePoint,Electric Service,CGC12,Root,1,CGC12,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,GPSLONGITUDE,Root,1,GPS Longitude,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,GPSLATITUDE,Root,1,GPS Latitude,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,LOCALOFFICEID,Root,1,Local Office ID,,TRUE,FALSE,TRUE,TRUE,
EDGIS.ServicePoint,Electric Service,METERID,Root,1,Meter ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,SERVICEPOINTID,Root,1,Service Point ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,UNIQUESPID,Root,1,Unique SPID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,INSERVICEDATE,Root,1,In Service Date,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,STREETNUMBER,Root,1,Street Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,STREETNAME1,Root,1,Street Name 1,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,STREETNAME2,Root,1,Street Name 2,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,METERNUMBER,Root,1,Meter Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,METERROUTE,Root,1,Meter Route,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,PREMISETYPE,Root,1,Premise Type,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,PREMISEID,Root,1,Premise ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,TOWNSHIPTERRITORYCODE,Root,1,Township Territory Code,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,NETENERGYMETERING,Root,1,Net Energy Metering,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,APNNUM,Root,1,APN Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,NOTRANSFORMERIDC,Root,1,No Transformer Indicator,,TRUE,FALSE,TRUE,FALSE,N
EDGIS.ServicePoint,Electric Service,ESSENTIALCUSTOMERIDC,Root,1,Essential Customer Indicator,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,SENSITIVECUSTOMERIDC,Root,1,Sensitive Customer Indicator,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,LIFESUPPORTIDC,Root,1,Life Support Indicator,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,SERVICEAGREEMENTID,Root,1,Service Agreement ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,ACCOUNTNUM,Root,1,Account Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,AREACODE,Root,1,Area Code,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,PHONENUM,Root,1,Phone Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,ACCOUNTID,Root,1,Account ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,CUSTOMERCLASS,Root,1,Customer Class,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,CUSTOMERTYPE,Root,1,Customer Type,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,SPECIALCUSTOMERTYPE,Root,1,Special Customer Type,,TRUE,FALSE,TRUE,FALSE,NOV
EDGIS.ServicePoint,Electric Service,MAILNAME1,Root,1,Mail Name 1,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,MAILNAME2,Root,1,Mail Name 2,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,MAILSTREETNUM,Root,1,Mail Street Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,MAILSTREETNAME1,Root,1,Mail Street Name 1,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,MAILSTREETNAME2,Root,1,Mail Street Name 2,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,MAILCITY,Root,1,Mail City,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,MAILSTATE,Root,1,Mail State,,TRUE,FALSE,TRUE,FALSE,CA
EDGIS.ServicePoint,Electric Service,MAILZIPCODE,Root,1,Mail Zip Code,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,GEMSOTHERMAPNUM,Root,1,MET Other Map #,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,CREATIONUSER,Root,1,Creation User,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,DATECREATED,Root,1,Date Created,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,LASTUSER,Root,1,Last User,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,DATEMODIFIED,Root,1,Date Modified,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,GPSSOURCE,Root,1,GPS Source,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,SOURCEACCURACY,Root,1,Source Accuracy,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,ELEVATION,Root,1,Elevation,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,BILLINGCYCLE,Root,1,Billing Cycle,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,RATESCHEDULE,Root,1,Rate Schedule,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,DATASOURCE,Root,1,Data Source,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,REVENUEACCOUNTCODE,Root,1,Revenue Account Code,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,NAICS,Root,1,NAICS,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,SERVICELOCATIONCONVID,Root,1,Service Location ConvID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,LOADSOURCECONVID,Root,1,Load Source ConvID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,TRANSFORMERGUID,Root,1,TransformerGUID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,PRIMARYGENERATIONGUID,Root,1,Primary Generation GUID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,SECONDARYGENERATIONGUID,Root,1,Secondary Generation GUID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,PRIMARYMETERGUID,Root,1,Primary Meter GUID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,SERVICELOCATIONGUID,Root,1,Service Location GUID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,LOADSOURCEGUID,Root,1,Load Source GUID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,ZIP,Root,1,Zip,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,STATE,Root,1,State,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,CITY,Root,1,City,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,COUNTY,Root,1,County,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,DISTRICT,Root,1,District,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,DIVISION,Root,1,Division,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,CONVERSIONID,Root,1,Conversion ID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,CONVERSIONWORKPACKAGE,Root,1,Conversion Work Package,,FALSE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Electric Service,GLOBALID,Root,1,Global ID,,FALSE,FALSE,FALSE,FALSE,
EDGIS.ServicePoint,Electric Service,DCSERVICELOCATIONGUID,Root,1,DC Service Location GUID,,TRUE,TRUE,TRUE,TRUE,
EDGIS.ServicePoint,Electric Service,DCRECTIFIERGUID,Root,1,DC Rectifier GUID,,TRUE,TRUE,TRUE,TRUE,
EDGIS.ServicePoint,Gas Service,OBJECTID,Root,2,Object ID,,TRUE,FALSE,FALSE,FALSE,
EDGIS.ServicePoint,Gas Service,SUBTYPECD,Root,2,Subtype,,TRUE,FALSE,FALSE,FALSE,1
EDGIS.ServicePoint,Gas Service,STATUS,Root,2,Status,,TRUE,FALSE,FALSE,FALSE,
EDGIS.ServicePoint,Gas Service,CGC12,Root,2,CGC12,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,GPSLONGITUDE,Root,2,GPS Longitude,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,GPSLATITUDE,Root,2,GPS Latitude,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,LOCALOFFICEID,Root,2,Local Office ID,,TRUE,FALSE,TRUE,TRUE,
EDGIS.ServicePoint,Gas Service,METERID,Root,2,Meter ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,SERVICEPOINTID,Root,2,Service Point ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,UNIQUESPID,Root,2,Unique SPID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,INSERVICEDATE,Root,2,In Service Date,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,STREETNUMBER,Root,2,Street Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,STREETNAME1,Root,2,Street Name 1,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,STREETNAME2,Root,2,Street Name 2,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,METERNUMBER,Root,2,Meter Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,METERROUTE,Root,2,Meter Route,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,PREMISETYPE,Root,2,Premise Type,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,PREMISEID,Root,2,Premise ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,TOWNSHIPTERRITORYCODE,Root,2,Township Territory Code,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,NETENERGYMETERING,Root,2,Net Energy Metering,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,APNNUM,Root,2,APN Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,NOTRANSFORMERIDC,Root,2,No Transformer Indicator,,TRUE,FALSE,TRUE,FALSE,N
EDGIS.ServicePoint,Gas Service,ESSENTIALCUSTOMERIDC,Root,2,Essential Customer Indicator,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,SENSITIVECUSTOMERIDC,Root,2,Sensitive Customer Indicator,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,LIFESUPPORTIDC,Root,2,Life Support Indicator,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,SERVICEAGREEMENTID,Root,2,Service Agreement ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,ACCOUNTNUM,Root,2,Account Number,,TRUE,FALSE,TRUE,FALSE,
EDGIS.ServicePoint,Gas Service,AREACODE,Root,2,Area Code,,TRUE,FALSE,TRUE,FALSE,
